year,geo_name,geo,soc_name,soc,num_ppl,num_ppl_moe,num_ppl_rca,avg_wage,avg_wage_moe
2014,United States,01000US,Millwrights,499044,45543,2238.05,1,58227.4,1280.28
2014,United States,01000US,Electrical powerline installers & repairers,499051,109525,2997.62,1,67760.3,1046.3
2014,United States,01000US,Telecommunications line installers & repairers,499052,145829,3598.06,1,49660.2,658.081
2014,United States,01000US,Precision instrument & equipment repairers,499060,56104,2377.98,1,52165,1392.21
2014,United States,01000US,"Maintenance & repair workers, general",499071,521635,6374.86,1,42624.3,370.582
2014,United States,01000US,"Coin, vending, & amusement machine servicers & repairers",499091,35950,1779.79,1,33260.2,1189.27
2014,United States,01000US,Locksmiths & safe repairers,499094,21144,1293.38,1,40403.9,1998.13
2014,United States,01000US,Riggers,499096,11930,1093.12,1,44043.5,2442.35
2014,United States,01000US,"Helpersinstallation, maintenance, & repair workers ",499098,22242,1385.82,1,22607,1102.11
2014,United States,01000US,Firstline supervisors of production & operating workers,511011,857225,8266.25,1,58534.9,429.839
2014,United States,01000US,"Aircraft structure, surfaces, rigging, & systems assemblers",512011,7708,832.957,1,44509.5,2384.05
2014,United States,01000US,"Electrical, electronics, & electromechanical assemblers",512020,137867,3210.88,1,29700.9,438.58
2014,United States,01000US,Engine & other machine assemblers,512031,14183,1232.36,1,41893.4,2800.19
2014,United States,01000US,Structural metal fabricators & fitters,512041,26385,1609.37,1,40972.9,1369.53
2014,United States,01000US,Miscellaneous assemblers & fabricators,512090,922401,7837.54,1,30591,234.413
2014,United States,01000US,Bakers,513011,198845,4273.33,1,21908.4,446.402
2014,United States,01000US,"Butchers & other meat, poultry, & fish processing workers",513020,265806,5735.04,1,27406.7,334.626
2014,United States,01000US,"Food & tobacco roasting, baking, & drying machine operators & tenders",513091,9826,946.058,1,28682.5,2111.85
2014,United States,01000US,Food batchmakers,513092,86072,2683.75,1,24172.9,636.86
2014,United States,01000US,Food cooking machine operators & tenders,513093,9784,876.891,1,25855.7,1993.92
2014,United States,01000US,"Food processing workers, all other",513099,111913,3101.69,1,31519.5,583.922
2014,United States,01000US,Computer control programmers & operators,514010,75715,2531.5,1,44257.9,773.608
2014,United States,01000US,"Extruding & drawing machine setters, operators, & tenders, metal & plastic",514021,11933,1068.81,1,37586.8,1828.84
2014,United States,01000US,"Forging machine setters, operators, & tenders, metal & plastic",514022,7791,901.157,1,40052.3,1735.39
2014,United States,01000US,"Rolling machine setters, operators, & tenders, metal & plastic",514023,9300,886.398,1,39046.1,1968.52
2014,United States,01000US,"Machine tool cutting setters, operators, & tenders, metal & plastic",514030,152268,3616.71,1,32866.6,479.46
2014,United States,01000US,Machinists,514041,359194,5152.67,1,45470.6,375.358
2014,United States,01000US,"Metal furnace operators, tenders, pourers, & casters",514050,22539,1579.71,1,43582.1,1593.53
2014,United States,01000US,Tool & die makers,514111,56052,2125.49,1,53522.7,945.474
2014,United States,01000US,"Welding, soldering, & brazing workers",514120,556285,7646.67,1,39731.3,357.307
2014,United States,01000US,Prepress technicians & workers,515111,33816,1700.42,1,32895.3,2984.27
2014,United States,01000US,Printing press operators,515112,184267,3577.05,1,36011.5,503.127
2014,United States,01000US,Print binding & finishing workers,515113,24074,1560.12,1,28573.9,1106.22
2014,United States,01000US,Laundry & drycleaning workers,516011,183850,4967.24,1,20622.2,449.474
2014,United States,01000US,"Pressers, textile, garment, & related materials",516021,46119,2113.77,1,19984.8,820.596
2014,United States,01000US,Sewing machine operators,516031,181264,3677.25,1,21332.8,462.75
2014,United States,01000US,Shoe & leather workers,516040,10735,994.753,1,25440.4,2025.52
2014,United States,01000US,"Tailors, dressmakers, & sewers",516050,56601,2347.21,1,27094.8,1538.93
2014,United States,01000US,"Textile knitting & weaving machine setters, operators, & tenders",516063,8434,887.154,1,26537.2,1308.56
2014,United States,01000US,"Textile winding, twisting, & drawing out machine setters, operators, & tenders",516064,12215,1061.59,1,26167.7,1339.87
2014,United States,01000US,Upholsterers,516093,26185,1533.53,1,29898.6,1416.88
2014,United States,01000US,Cabinetmakers & bench carpenters,517011,44906,2104.5,1,32809,862.965
2014,United States,01000US,Furniture finishers,517021,11374,1059.59,1,27947.3,1861.87
2014,United States,01000US,"Sawing machine setters, operators, & tenders, wood",517041,29880,1409.8,1,26238.2,892.2
2014,United States,01000US,"Woodworking machine setters, operators, & tenders, except sawing",517042,19277,1299.13,1,26772.6,1104.91
2014,United States,01000US,"Power plant operators, distributors, & dispatchers",518010,47066,1853.42,1,82237.8,1598.31
2014,United States,01000US,Stationary engineers & boiler operators,518021,88894,2907.07,1,58790.8,1267.39
2014,United States,01000US,Water & wastewater treatment plant & system operators,518031,84894,2667.05,1,48008,712.198
2014,United States,01000US,Miscellaneous plant & system operators,518090,39404,1787.51,1,65380.7,1408.17
2014,United States,01000US,"Chemical processing machine setters, operators, & tenders",519010,53788,2121.11,1,54569.1,1296.11
2014,United States,01000US,"Crushing, grinding, polishing, mixing, & blending workers",519020,87843,3021.98,1,36989.4,824.393
2014,United States,01000US,Cutting workers,519030,69674,2847.45,1,26667.1,755.436
2014,United States,01000US,"Extruding, forming, pressing, & compacting machine setters, operators, & tenders",519041,30150,1817.36,1,33308.5,1199.61
2014,United States,01000US,"Furnace, kiln, oven, drier, & kettle operators & tenders",519051,10968,925.251,1,45556.3,2040.03
2014,United States,01000US,"Inspectors, testers, sorters, samplers, & weighers",519061,752323,9024.92,1,40486.5,293.992
2014,United States,01000US,Jewelers & precious stone & metal workers,519071,28587,1653.71,1,34183.9,1463.19
2014,United States,01000US,"Medical, dental, & ophthalmic laboratory technicians",519080,81281,2536.43,1,35781,817.601
2014,United States,01000US,Packaging & filling machine operators & tenders,519111,257471,5283.71,1,25019.6,357.951
2014,United States,01000US,Painting workers,519120,129144,3689.01,1,35527.8,644.212
2014,United States,01000US,Photographic process workers & processing machine operators,519151,45786,2155.71,1,29257.8,1733.89
2014,United States,01000US,Adhesive bonding machine operators & tenders,519191,11615,865.308,1,31303.4,2249.21
2014,United States,01000US,Etchers & engravers,519194,8770,989.764,1,30333.5,2029.49
2014,United States,01000US,"Molders, shapers, & casters, except metal & plastic",519195,28151,1757.94,1,33300.8,1250.55
2014,United States,01000US,"Paper goods machine setters, operators, & tenders",519196,28288,1621.12,1,38133.8,1482.53
2014,United States,01000US,Tire builders,519197,14491,1234.81,1,45585.1,1755.5
2014,United States,01000US,Helpersproduction workers,519198,46564,1998.87,1,23156.9,755.463
2014,United States,01000US,Supervisors of transportation & material moving workers,531000,214237,4168.02,1,51860,721.138
2014,United States,01000US,Aircraft pilots & flight engineers,532010,145342,3767.71,1,107503,1661.73
2014,United States,01000US,Air traffic controllers & airfield operations specialists,532020,42078,2117.77,1,83707.2,2525.89
2014,United States,01000US,Flight attendants,532031,93311,3500.28,1,41607.5,761.663
2014,United States,01000US,"Ambulance drivers & attendants, except emergency medical technicians",533011,14499,1136.94,1,27725.3,1459.14
2014,United States,01000US,Bus drivers,533020,591459,7459.5,1,27231.9,283.418
2014,United States,01000US,Driver/sales workers & truck drivers,533030,2979722,16370.6,1,38606,170.075
2014,United States,01000US,Taxi drivers & chauffeurs,533041,274673,5496.67,1,26386.6,463.381
2014,United States,01000US,"Motor vehicle operators, all other",533099,48981,2153.24,1,18657.4,799.432
2014,United States,01000US,Locomotive engineers & operators,534010,47767,2054.37,1,73524.2,1388.5
2014,United States,01000US,Railroad conductors & yardmasters,534031,47415,2062.86,1,62648.5,1051.94
2014,United States,01000US,Ship & boat captains & operators,535020,40701,2179.67,1,71499.6,2442.43
2014,United States,01000US,Parking lot attendants,536021,83951,3143.01,1,18996.7,619.136
2014,United States,01000US,Automotive & watercraft service attendants-,536031,114344,3611.31,1,20530.5,725.127
2014,United States,01000US,Transportation inspectors,536051,43491,1957.21,1,56271.3,1250.32
2014,United States,01000US,"Transportation attendants, except flight attendants",536061,26891,1645.03,1,26439,1657.08
2014,United States,01000US,Crane & tower operators,537021,62160,2254.29,1,55183.2,1347.62
2014,United States,01000US,"Dredge, excavating, & loading machine operators",537030,30022,1567.69,1,42917.3,1837.83
2014,United States,01000US,Industrial truck & tractor operators,537051,503870,7851.73,1,31385.4,253.294
2014,United States,01000US,Cleaners of vehicles & equipment,537061,333167,5972.12,1,20725,357.845
2014,United States,01000US,"Laborers & freight, stock, & material movers, hand",537062,2027945,13956.2,1,25141.3,142.929
2014,United States,01000US,Machine feeders & offbearers,537063,31837,1665.27,1,26923,1154.14
2014,United States,01000US,"Packers & packagers, hand",537064,448645,6964.64,1,20116.6,234.276
2014,United States,01000US,Pumping station operators,537070,26391,1434.88,1,56147.1,2269.64
2014,United States,01000US,Refuse & recyclable material collectors,537081,87256,3121.78,1,29751.8,791.719
2014,United States,01000US,Military officer special & tactical operations leaders,551010,37872,2087.52,1,68437.7,1756.69
2014,United States,01000US,Firstline enlisted military supervisors,552010,86114,2724.14,1,60824.3,900.112
2014,United States,01000US,Military enlisted tactical operations & air/weapons specialists & crew members,553010,177651,4914.02,1,26337,572.883
2014,United States,01000US,"Military, rank not specified",559830,251408,6552.92,1,45591.6,597.481
2014,United States,01000US,Chief executives & legislators,1110XX,1069755,10690.5,1,152466,1169.84
2014,United States,01000US,Advertising & promotions managers,112011,50458,2032.33,1,79455,2704.66
2014,United States,01000US,Marketing & sales managers,112020,814678,7745.01,1,96814.8,920.096
2014,United States,01000US,Public relations & fundraising managers,112031,49757,1704.25,1,88766.5,3238.55
2014,United States,01000US,Administrative services managers,113011,126561,3260.35,1,70739,1330.72
2014,United States,01000US,Computer & information systems managers,113021,521535,6481.93,1,106349,696.552
2014,United States,01000US,Financial managers,113031,1068928,11079.6,1,93636.3,792.089
2014,United States,01000US,Industrial production managers,113051,224079,4325.57,1,83929.4,1308.3
2014,United States,01000US,Purchasing managers,113061,188844,3413.25,1,80792,1079.2
2014,United States,01000US,"Transportation, storage, & distribution managers",113071,214850,4169.88,1,60846.9,967.592
2014,United States,01000US,"Farmers, ranchers, & other agricultural managers",119013,257583,4481.98,1,51206.3,931.293
2014,United States,01000US,Construction managers,119021,501221,6343.36,1,78940.9,852.25
2014,United States,01000US,Education administrators,119030,844139,8810.71,1,70210.1,498.142
2014,United States,01000US,Architectural & engineering managers,119041,143886,3190.01,1,137338,1662.34
2014,United States,01000US,Food service managers,119051,854376,11183.4,1,42717.1,525.989
2014,United States,01000US,Gaming managers,119071,17365,1195.44,1,55112.6,3128.47
2014,United States,01000US,Lodging managers,119081,110927,3252.9,1,52029,1885.99
2014,United States,01000US,Medical & health services managers,119111,589378,8158.67,1,81771.5,782.895
2014,United States,01000US,Natural sciences managers,119121,19717,1218.28,1,113285,5168.44
2014,United States,01000US,"Property, real estate, & community association managers",119141,470313,6798.52,1,61799.2,844.184
2014,United States,01000US,Social & community service managers,119151,327219,5417.93,1,60849.6,724.131
2014,United States,01000US,Miscellaneous managers,119XXX,3201927,19512.5,1,90829.8,350.781
2014,United States,01000US,"Software developers, applications & systems software",15113X,969721,10414.7,1,96517.4,543.298
2014,United States,01000US,"Miscellaneous mathematical science occupations, including mathematicians & statisticians",1520XX,46310,2037.67,1,83657.9,2655.14
2014,United States,01000US,Biomedical & agricultural engineers,1720XX,17073,1378.04,1,83450.8,4177.16
2014,United States,01000US,"Petroleum, mining & geological engineers, including mining safety engineers",1721XX,36755,1691.87,1,127665,4362.4
2014,United States,01000US,"Miscellaneous engineers, including nuclear engineers",1721YY,459117,6708.24,1,93309.6,669.095
2014,United States,01000US,"Medical scientists, & life scientists, all other",1910XX,132983,3104.6,1,88347.9,1852.81
2014,United States,01000US,"Miscellaneous social scientists, including survey researchers & sociologists",1930XX,50422,2073.35,1,59051.8,2143.57
2014,United States,01000US,Chemical technicians,194031,68627,2366.89,1,51421.4,953.951
2014,United States,01000US,"Geological & petroleum technicians, & nuclear technicians",1940XX,19578,1350.88,1,70616,2701.89
2014,United States,01000US,"Miscellaneous life, physical, & social science technicians, including social science research assistants",1940YY,179159,3933.01,1,36248.2,754.2
2014,United States,01000US,"Miscellaneous community & social service specialists, including health educators & community health workers",21109X,96623,2506.37,1,42196.9,1015.54
2014,United States,01000US,"Lawyers, & judges, magistrates, & other judicial workers",2310XX,907345,9459.79,1,150020,1278.57
2014,United States,01000US,"Other education, training, & library workers",2590XX,116889,3225.59,1,46473.2,916.259
2014,United States,01000US,"Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2740XX,92330,3182.04,1,49159.5,1474.06
2014,United States,01000US,"Other therapists, including exercise physiologists",29112X,138329,3422.83,1,45840.1,1218.32
2014,United States,01000US,Nurse practitioners & nurse midwives,2911XX,104920,2676.28,1,87806.6,1259.83
2014,United States,01000US,"Healthcare support workers, all other, including medical equipment preparers",31909X,152037,3325.31,1,25764.2,567.358
2014,United States,01000US,Miscellaneous law enforcement workers,3330XX,12742,1062.48,1,38482.4,1848.82
2014,United States,01000US,"Lifeguards & other recreational, & all other protective service workers",33909X,178278,3516.29,1,11054.1,372.804
2014,United States,01000US,"Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",3590XX,341424,5937.83,1,12405.4,229.563
2014,United States,01000US,Janitors & building cleaners,37201X,2376887,11432.1,1,23404.5,114.024
2014,United States,01000US,Embalmers & funeral attendants,3940XX,13573,935.422,1,23107.5,1851.04
2014,United States,01000US,Correspondence clerks & order clerks,434XXX,129004,3215.88,1,30619.9,708.869
2014,United States,01000US,"Miscellaneous office & administrative support workers, including desktop publishers",439XXX,559466,7044.95,1,38060.6,340.707
2014,United States,01000US,"Miscellaneous agricultural workers, including animal breeders",4520XX,786618,9979.22,1,20045.1,198.462
2014,United States,01000US,"Construction equipment operators except paving, surfacing, & tamping equipment operators",47207X,313899,5560.26,1,45636.6,472.702
2014,United States,01000US,"Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",472XXX,117730,3419.55,1,33314,660.242
2014,United States,01000US,"Miscellaneous extraction workers, including roof bolters & helpers",4750XX,78130,3195,1,52798.3,1202.99
2014,United States,01000US,"Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining",4750YY,44866,2327.49,1,65478.3,2580.61
2014,United States,01000US,"Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners",47XXXX,42439,1684.86,1,36560.2,1157.13
2014,United States,01000US,"Electrical & electronics repairers, transportation equipment, & industrial & utility",49209X,23537,1636.68,1,52924.4,2355.7
2014,United States,01000US,Industrial & refractory machinery mechanics,49904X,369008,4800.07,1,49941.9,421.031
2014,United States,01000US,"Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",4990XX,221471,4544,1,38928.1,447.995
2014,United States,01000US,"Model makers, patternmakers, & molding machine setters, metal & plastic",5140XX,47524,1652.6,1,36079.8,990.788
2014,United States,01000US,"Miscellaneous metal workers & plastic workers, including multiple machine tool setters",514XXX,403674,6177.27,1,35000.7,284.821
2014,United States,01000US,"Textile bleaching & dyeing, & cutting machine setters, operators, & tenders",51606X,10432,918.732,1,24878.5,1613.71
2014,United States,01000US,"Miscellaneous textile, apparel, & furnishings workers except upholsterers",51609X,20521,1412.65,1,33140.7,1845.74
2014,United States,01000US,"Miscellaneous woodworkers, including model makers & patternmakers",5170XX,20439,1617.54,1,31866.5,1505.52
2014,United States,01000US,"Miscellaneous production workers, including semiconductor processors",5191XX,1138785,11139,1,33755.6,215.499
2014,United States,01000US,"Subway, streetcar, & other rail transportation workers",5340XX,15958,1149.95,1,55538.9,2406.68
2014,United States,01000US,"Sailors & marine oilers, & ship engineers",5350XX,31773,1594.4,1,46790.3,2068.92
2014,United States,01000US,"Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",5360XX,24120,1500.94,1,38824.1,1327.32
2014,United States,01000US,"Conveyor operators & tenders, & hoist & winch operators",5370XX,13385,1128.33,1,42370.1,2010
2014,United States,01000US,"Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",5371XX,52611,2351.99,1,37984.3,1309.16
2015,United States,01000US,General & operations managers,111021,938529,9334.39,1,90448.2,801.685
2015,United States,01000US,Compensation & benefits managers,113111,15596,1126.48,1,90222,5752.35
2015,United States,01000US,Human resources managers,113121,356856,5673.57,1,81091.9,951.017
2015,United States,01000US,Training & development managers,113131,55792,2247.9,1,76642.8,2649.46
2015,United States,01000US,Emergency management directors,119161,9605,875.939,1,69838.8,3299.83
2015,United States,01000US,"Agents & business managers of artists, performers, & athletes",131011,35669,1658.92,1,65367.3,4783.2
2015,United States,01000US,"Buyers & purchasing agents, farm products",131021,8865,1001.33,1,60213.7,5169.19
2015,United States,01000US,"Wholesale & retail buyers, except farm products",131022,209235,5049.01,1,43491,1059.49
2015,United States,01000US,"Purchasing agents, except wholesale, retail, & farm products",131023,260193,4692.53,1,58239.8,714.085
2015,United States,01000US,"Claims adjusters, appraisers, examiners, & investigators",131030,283618,4980.32,1,54714.7,582.937
2015,United States,01000US,Compliance officers,131041,208870,4299.86,1,73736.4,1090.23
2015,United States,01000US,Cost estimators,131051,125034,3301.88,1,64579.5,1190.73
2015,United States,01000US,Human resources workers,131070,694404,8101.31,1,63462.3,597.405
2015,United States,01000US,Logisticians,131081,123382,3314.7,1,57521.4,1077.57
2015,United States,01000US,Management analysts,131111,663592,7542.55,1,92939.1,797.498
2015,United States,01000US,"Meeting, convention, & event planners",131121,112190,3156.64,1,43818.4,1148.11
2015,United States,01000US,Fundraisers,131131,92129,2634.81,1,59059.8,1873.93
2015,United States,01000US,"Compensation, benefits, & job analysis specialists",131141,55893,1725.41,1,56809.3,1523.62
2015,United States,01000US,Training & development specialists,131151,128510,3423.52,1,58373,1205.78
2015,United States,01000US,Market research analysts & marketing specialists,131161,267966,4859.57,1,78444.5,1396.15
2015,United States,01000US,"Business operations specialists, all other",131199,261130,5043.72,1,66590.2,951.354
2015,United States,01000US,Accountants & auditors,132011,1900239,15287.3,1,70866.4,377.468
2015,United States,01000US,Appraisers & assessors of real estate,132021,68860,2479.1,1,58098.5,1580.49
2015,United States,01000US,Budget analysts,132031,46321,1760.06,1,74982.6,1652.64
2015,United States,01000US,Credit analysts,132041,27263,1415.95,1,65071.4,3379.92
2015,United States,01000US,Financial analysts,132051,125075,3431.93,1,114755,3251.12
2015,United States,01000US,Personal financial advisors,132052,315838,5712.2,1,122166,2206.77
2015,United States,01000US,Insurance underwriters,132053,106517,3398.66,1,69565.7,1467.47
2015,United States,01000US,Financial examiners,132061,13429,1086.28,1,87937.8,4827.16
2015,United States,01000US,Credit counselors & loan officers,132070,309526,5514.6,1,70088.7,1095.83
2015,United States,01000US,"Tax examiners & collectors, & revenue agents",132081,57897,2091.15,1,56201.6,1326.42
2015,United States,01000US,Tax preparers,132082,85059,2799.93,1,46304.9,2376.69
2015,United States,01000US,Other financial specialists,132099,64969,2692.32,1,88121.1,3660.8
2015,United States,01000US,Computer & information research scientists,151111,15341,982.251,1,92628.7,4229.21
2015,United States,01000US,Computer systems analysts,151121,484346,6574.71,1,82291.1,794.958
2015,United States,01000US,Information security analysts,151122,58590,2228.81,1,87650.3,1828.89
2015,United States,01000US,Computer programmers,151131,432911,5146.9,1,80609.9,576.907
2015,United States,01000US,Web developers,151134,161002,4101.08,1,57301.1,984.496
2015,United States,01000US,Database administrators,151141,111697,3197.99,1,77647.3,1112.12
2015,United States,01000US,Network & computer systems administrators,151142,216781,3942.52,1,70172.9,658.807
2015,United States,01000US,Computer network architects,151143,100182,2996.48,1,96531.1,1168.12
2015,United States,01000US,Computer support specialists,151150,562634,7247.35,1,56672.4,457.265
2015,United States,01000US,Other Computer Occupations,151199,445589,6062.1,1,70389.3,676.686
2015,United States,01000US,Actuaries,152011,25975,1615.43,1,134290,5627.03
2015,United States,01000US,Operations research analysts,152031,136482,3519.76,1,81172.8,1138.78
2015,United States,01000US,"Architects, except naval",171010,155122,3797.29,1,81406.6,1717.1
2015,United States,01000US,"Surveyors, cartographers, & photogrammetrists",171020,35382,1866.14,1,57012.7,1680.69
2015,United States,01000US,Aerospace engineers,172011,126008,3103.95,1,101638,1338.79
2015,United States,01000US,Chemical engineers,172041,57550,2316.61,1,103956,2352.56
2015,United States,01000US,Civil engineers,172051,299057,5548.63,1,87374.6,855.473
2015,United States,01000US,Computer hardware engineers,172061,55416,2236.9,1,95535,2228.31
2015,United States,01000US,Electrical & electronics engineers,172070,209606,4567.92,1,96626.7,1004.59
2015,United States,01000US,Environmental engineers,172081,28823,1648.29,1,79773.2,2544.56
2015,United States,01000US,"Industrial engineers, including health & safety",172110,181429,3737.11,1,78967.4,882.762
2015,United States,01000US,Marine engineers & naval architects,172121,12600,922.292,1,84395.6,2584.19
2015,United States,01000US,Materials engineers,172131,34178,1685.42,1,83129,2172.02
2015,United States,01000US,Mechanical engineers,172141,227130,5114.14,1,82081,796.388
2015,United States,01000US,Drafters,173010,152208,3452.97,1,51647.6,706.147
2015,United States,01000US,"Engineering technicians, except drafters",173020,404486,5314.79,1,54624.6,525.646
2015,United States,01000US,Surveying & mapping technicians,173031,62197,2517.95,1,48987.2,1348.73
2015,United States,01000US,Agricultural & food scientists,191010,25658,1604.59,1,61950.2,3411.78
2015,United States,01000US,Biological scientists,191020,71966,2184.93,1,62379.2,1287.17
2015,United States,01000US,Conservation scientists & foresters,191030,21468,1317.98,1,58416.1,1934.19
2015,United States,01000US,Astronomers & physicists,192010,10660,832.325,1,95221,5903.74
2015,United States,01000US,Atmospheric & space scientists,192021,11956,1005.1,1,79304.2,6609.13
2015,United States,01000US,Chemists & materials scientists,192030,83670,2898.76,1,74784,1520.39
2015,United States,01000US,Environmental scientists & geoscientists,192040,70468,2632.64,1,90355.7,2823.01
2015,United States,01000US,Other Physical Scientists,192099,202024,5092.38,1,78551,1186.33
2015,United States,01000US,Economists,193011,24245,1330.55,1,126095,5265.48
2015,United States,01000US,Psychologists,193030,148377,3581.14,1,66654.7,1005.17
2015,United States,01000US,Urban & regional planners,193051,21415,1223.82,1,72954,2961.85
2015,United States,01000US,Agricultural & food science technicians,194011,33803,1909.31,1,44337.5,1814.47
2015,United States,01000US,Biological technicians,194021,21880,1602.11,1,47769.1,2633.35
2015,United States,01000US,Counselors,211010,690248,7703.18,1,41224.2,330.234
2015,United States,01000US,Social workers,211020,791201,8294.25,1,43618.5,248.552
2015,United States,01000US,Probation officers & correctional treatment specialists,211092,89938,3132.02,1,49671.8,759.467
2015,United States,01000US,Social & human service assistants,211093,152932,3330.74,1,34102.2,553.621
2015,United States,01000US,Clergy,212011,427469,6025.88,1,42072.1,388.815
2015,United States,01000US,"Directors, religious activities & education",212021,60275,2284.69,1,36905.9,1112.48
2015,United States,01000US,"Religious workers, all other",212099,76885,2837.96,1,28769.8,844.387
2015,United States,01000US,Judicial law clerks,231012,19059,1184.28,1,62169.3,4592.83
2015,United States,01000US,Paralegals & legal assistants,232011,383953,5085.27,1,48961.6,581.876
2015,United States,01000US,Miscellaneous legal support workers,232090,171125,4007.76,1,54693.6,1318.09
2015,United States,01000US,Postsecondary teachers,251000,1453858,13788,1,56278.4,378.405
2015,United States,01000US,Preschool & kindergarten teachers,252010,559195,7662.74,1,23618.2,245.061
2015,United States,01000US,Elementary & middle school teachers,252020,3469042,27071.9,1,46914.1,111.941
2015,United States,01000US,Secondary school teachers,252030,776893,8354.26,1,50356.6,288.207
2015,United States,01000US,Special education teachers,252050,252129,5232.08,1,44752,437.05
2015,United States,01000US,Other teachers & instructors,253000,759464,8869.25,1,31199.7,348.618
2015,United States,01000US,"Archivists, curators, & museum technicians",254010,45388,1770.54,1,44614.4,1423.3
2015,United States,01000US,Librarians,254021,173004,3595.65,1,42651.2,535.886
2015,United States,01000US,Library technicians,254031,53444,1973.43,1,17377.4,866.612
2015,United States,01000US,Teacher assistants,259041,993473,8539.58,1,19021.4,157.353
2015,United States,01000US,Artists & related workers,271010,112555,3558.95,1,54609.5,1331.01
2015,United States,01000US,Designers,271020,681762,8080.93,1,51521.6,532.145
2015,United States,01000US,Actors,272011,27553,1605.46,1,45242.2,4326.56
2015,United States,01000US,Producers & directors,272012,133997,3709.3,1,77065.6,1752.1
2015,United States,01000US,"Athletes, coaches, umpires, & related workers",272020,253876,4670.22,1,33854.2,1320.81
2015,United States,01000US,Dancers & choreographers,272030,16707,1454.42,1,28134.5,2598.24
2015,United States,01000US,"Musicians, singers, & related workers",272040,137228,3980.31,1,32379,1424.74
2015,United States,01000US,"Entertainers & performers, sports & related workers, all other",272099,29003,1664.98,1,36673.6,2552.21
2015,United States,01000US,Announcers,273010,40697,2207.39,1,49392.8,3334.8
2015,United States,01000US,"News analysts, reporters & correspondents",273020,71203,2776.69,1,58178.2,2157.19
2015,United States,01000US,Public relations specialists,273031,122236,3442.24,1,73853.9,1713.55
2015,United States,01000US,Editors,273041,149749,3942.19,1,55910.8,1117.89
2015,United States,01000US,Technical writers,273042,52520,1871.95,1,68007.2,1593.64
2015,United States,01000US,Writers & authors,273043,150990,3967.69,1,59916.9,1548.82
2015,United States,01000US,Miscellaneous media & communication workers,273090,82501,2578.21,1,36424.7,1365.92
2015,United States,01000US,Photographers,274021,101581,3419.92,1,35624.4,1334.84
2015,United States,01000US,"Television, video, & motion picture camera operators & editors",274030,44054,2115.46,1,52133.8,2635.34
2015,United States,01000US,Chiropractors,291011,40080,1840.67,1,84299.9,4803.65
2015,United States,01000US,Dentists,291020,133332,3508.85,1,162477,3481.6
2015,United States,01000US,Dietitians & nutritionists,291031,85515,2710.78,1,45895.8,1161.13
2015,United States,01000US,Optometrists,291041,30277,1330.74,1,106969,3471.58
2015,United States,01000US,Pharmacists,291051,280430,4739.8,1,99047.4,1057.21
2015,United States,01000US,Physicians & surgeons,291060,844319,12236.4,1,205809,1388.36
2015,United States,01000US,Physician assistants,291071,112818,2983.02,1,79465.7,1445.84
2015,United States,01000US,Podiatrists,291081,6969,710.923,1,136315,14525.9
2015,United States,01000US,Occupational therapists,291122,96547,2729.8,1,59996.9,957.22
2015,United States,01000US,Physical therapists,291123,211391,3987.9,1,66934.2,977.28
2015,United States,01000US,Radiation therapists,291124,15418,1016.64,1,73497,2300.53
2015,United States,01000US,Recreational therapists,291125,10961,868.199,1,38215.3,1737.94
2015,United States,01000US,Respiratory therapists,291126,106583,3154.41,1,56424.8,1084.99
2015,United States,01000US,Speechlanguage pathologists,291127,131258,3352.54,1,57321.2,813.262
2015,United States,01000US,Veterinarians,291131,67186,2445.08,1,93732.7,2251.96
2015,United States,01000US,Registered nurses,291141,2913338,16238.8,1,60876.6,184.378
2015,United States,01000US,Nurse anesthetists,291151,26820,1639.55,1,150131,4535.11
2015,United States,01000US,Audiologists,291181,15167,1087.98,1,67911.5,3765.92
2015,United States,01000US,"Health diagnosing & treating practitioners, all other",291199,13281,1132.92,1,48961.6,5129.63
2015,United States,01000US,Clinical laboratory technologists & technicians,292010,331752,5482.65,1,46021.7,452.193
2015,United States,01000US,Dental hygienists,292021,165577,3313.57,1,47225.5,598.422
2015,United States,01000US,Diagnostic related technologists & technicians,292030,328470,5053.08,1,53823.6,492.861
2015,United States,01000US,Emergency medical technicians & paramedics,292041,198523,4088.55,1,43227.7,845.782
2015,United States,01000US,Health practitioner support technologists & technicians,292050,574249,7285.68,1,33426.3,457.744
2015,United States,01000US,Licensed practical & licensed vocational nurses,292061,724479,8433.11,1,37063.5,312.43
2015,United States,01000US,Medical records & health information technicians,292071,137628,3529.19,1,36235.5,787.767
2015,United States,01000US,"Opticians, dispensing",292081,53304,2320.21,1,37409.2,1177.56
2015,United States,01000US,Miscellaneous health technologists & technicians,292090,122737,3187.97,1,47832.2,1304.92
2015,United States,01000US,Other healthcare practitioners & technical Occupations,299000,99280,3019.28,1,58471.7,1560.25
2015,United States,01000US,"Nursing, psychiatric, & home health aides",311010,2176176,14720.2,1,23914.4,141.215
